Name,MFLOPS_observed,MFLOPS_tuned,Time,Row,Col,BlockRow,BlockCol
TSOPF_FS_b162_c4_b.rb,973.862,1959.54,0.00518831,40798,1,0,0
west0067.rb,1207.58,647.288,0.0259355,67,67,0,0
mark3jac040.rb,2084.69,2078.28,0.00749573,18289,18289,1,1
relat5.rb,1530.67,1452.98,0.0024123,340,35,0,0
extr1b_Zeros_04.rb,168.971,204.032,0.0020877,2836,2836,0,0
dwt_492.rb,2991.1,2353.27,0.00171211,492,492,0,0
oscil_dcop_26.rb,1680.63,1328.05,0.00129057,430,430,0,0
can_1054.rb,3556.59,2983.03,0.00252258,1054,1054,3,1
Reuters911_Day_23.rb,374.489,469.613,0.0029896,13332,13332,0,0
pltexpa_A_5.rb,2010.82,1397.99,0.0144926,26894,70364,0,0
minsurfo.rb,3022.95,2711.98,0.00907592,40806,40806,1,1
rajat23.rb,1212.88,1096.18,0.0498816,110355,110355,0,0
coupled.rb,1233.67,1201.53,0.00741996,11341,11341,1,1
bcsstk25.rb,2933.39,2894.01,0.0085587,15439,15439,1,1
sctap1-2r_A_02.rb,1981.14,1523.93,0.00136923,510,1122,1,1
t2d_q4_A_11.rb,2334.17,2581.51,0.00534985,9801,9801,3,1
IG5-15.rb,1786.37,1920.78,0.0239062,11369,11987,0,0
viscoplastic1_C_5.rb,2136.81,2229.49,0.00430529,4326,4326,3,1
bcsstk17.rb,4157.22,7794.32,0.0274017,10974,10974,6,6
hydr1c_Zeros_32.rb,81.0032,106.328,0.00193619,5308,5308,0,0
delf.rb,2003.73,1462.72,0.00255555,3170,6654,0,0
scfxm1-2r_A_1.rb,1968.27,1578.65,0.00128033,684,1179,1,1
bp_600.rb,1722.88,1325.46,0.00159196,822,822,0,0
GD98_a.rb,320.316,193.416,0.00117537,38,38,0,0
hydr1c_A_02.rb,1909.09,1679.71,0.00309011,5308,5308,0,0
flower_8_4.rb,1187.35,1258.59,0.0362335,55081,125361,0,0
nos5.rb,3665.97,2826.43,0.00135172,468,468,0,0
oscil_dcop_14.rb,1679.45,1326.81,0.00162698,430,430,0,0
extr1b_Zeros_16.rb,68.648,86.0645,0.0015016,2836,2836,0,0
shermanACd.rb,1253.61,1360.96,0.00517772,6136,6136,0,0
t2d_q9_A_42.rb,2371.39,2573.71,0.00542218,9801,9801,3,1
lowThrust_4.rb,3890.14,3508.79,0.00587249,13562,13562,1,1
hydr1c_A_46.rb,1880.88,1628.05,0.00298717,5308,5308,0,0
human_gene1.rb,2863.5,2911.17,0.747871,22283,22283,1,1
dwt_221.rb,2982.67,2232.95,0.00174665,221,221,0,0
debr_G_03.rb,787.523,466.639,0.00145458,32,32,0,0
Sandi_authors.rb,1158.63,788.182,0.00112389,86,86,0,0
torsion1.rb,3050.59,2772.1,0.00892264,40000,40000,1,1
Reuters911_Day_43.rb,301.093,409.882,0.00303336,13332,13332,0,0
GlossGT.rb,626.261,409.302,0.00118688,72,72,0,0
jan99jac100.rb,1968.58,1732.76,0.0177414,34454,34454,0,0
darcy003.rb,1527.44,1451.04,0.156191,389874,389874,0,0
pkustk02.rb,3577.72,10229.5,0.0176662,10800,10800,6,6
TSOPF_FS_b39_c19.rb,3093.31,3816.59,0.0483877,76216,76216,2,2
IG5-13.rb,1819.64,1791.73,0.00688218,3994,4731,1,1
t2d_q9_A_33.rb,2368.93,2585.2,0.00517048,9801,9801,3,1
jagmesh5.rb,3331.54,2680.16,0.00155011,1180,1180,0,0
bundle1.rb,3809.22,7615.76,0.0194964,10581,10581,3,1
Reuters911_Day_35.rb,422.134,519.462,0.00312089,13332,13332,0,0
t2d_q4_A_02.rb,2363.83,2499.85,0.00962161,9801,9801,3,1
can_187.rb,2979.86,2120.08,0.0016776,187,187,0,0
mark3jac120sc.rb,1908.18,1881.8,0.020223,54929,54929,1,1
t2d_q4_A_28.rb,2370.71,2591.82,0.00525899,9801,9801,3,1
rat_A_2.rb,2197.55,3165.79,0.00737037,3136,9408,3,1
tuma1.rb,2699.74,2339.51,0.00520559,22967,22967,1,1
adder_dcop_64.rb,1460.29,1342.56,0.00190404,1813,1813,1,1
pf2177.rb,1825.21,1448.53,0.00336484,9728,10178,1,1
D_7.rb,1587.95,1675.34,0.00235279,1270,971,0,0
hydr1c_A_05.rb,1919.92,1701.87,0.00310693,5308,5308,0,0
cq9.rb,1744.64,1614.29,0.00670278,9278,21534,1,1
n3c6-b1.rb,851.007,580.725,0.00126733,105,105,0,0
p0282.rb,1832.31,1445.18,0.00133143,241,523,0,0
oscil_dcop_48.rb,1680.73,1343.12,0.00127673,430,430,0,0
fs_183_1.rb,1701.01,1383.44,0.00131563,183,183,0,0
large_A_01.rb,1930.23,1576.45,0.00253732,4239,8573,1,1
oscil_dcop_57.rb,1690.24,1323.82,0.00143311,430,430,0,0
lshp3466.rb,3397.5,3122.4,0.00197652,3466,3466,1,1
klein-b2.rb,412.78,233.125,0.00145006,20,30,0,0
vanbody.rb,3104.67,4014.96,0.0555597,47072,47072,3,1
bcsstm06.rb,779.617,647.421,0.00119344,420,420,0,0
spaceStation_14.rb,3967.73,3525.47,0.00179834,1640,1640,1,1
r05.rb,1717.18,1689.25,0.00625444,5190,9690,1,1
n4c5-b10.rb,2044.06,1366.7,0.00128457,120,630,1,1
extr1b_A_33.rb,1781.27,1538.6,0.00209919,2836,2836,0,0
g3rmt3m3.rb,4378.04,7457.15,0.00556753,5357,5357,3,1
cage_G_19.rb,975.648,607.908,0.00152041,58,58,0,0
lshp_265.rb,2891.33,2156.17,0.00122243,265,265,0,0
e40r0100.rb,1727.85,1532.32,0.0296248,17281,17281,3,1
freeFlyingRobot_6.rb,3436.97,3106.2,0.00194899,3358,3358,1,1
c-73.rb,2530.65,2545.68,0.0536347,169422,169422,1,1
gre_343.rb,1845.62,1252.42,0.00131766,343,343,1,1
hydr1c_A_53.rb,1871.08,1620.71,0.00335565,5308,5308,0,0
hydr1c_Zeros_50.rb,82.0384,106.247,0.00187232,5308,5308,0,0
c-21.rb,3251.96,3020.92,0.00232469,3509,3509,3,1
b2_ss.rb,1875.2,1563.56,0.0016197,1089,1089,0,0
football.rb,685.539,420.274,0.00117817,35,35,0,0
atmosmodd.rb,1451.5,1445.24,0.636796,1270432,1270432,1,1
rajat11.rb,1639.11,1260.55,0.0144542,135,135,0,0
chem_master1.rb,2151.81,2080.77,0.0126679,40401,40401,1,1
ex19.rb,2161.5,2677.72,0.0129017,12005,12005,2,2
Trec13.rb,1488.33,1608.78,0.0391136,1301,6561,3,1
Reuters911_Day_08.rb,410.515,517.086,0.00311414,13332,13332,0,0
nug08-3rd.rb,2199.84,1990.72,0.0100109,19728,29856,1,1
Hamrle1.rb,603.419,352.496,0.00109371,32,32,0,0
G44.rb,3582.07,3210.17,0.00203095,1000,1000,0,0
bcsstk34.rb,4116.76,5801.28,0.00177122,588,588,3,1
bmwcra_1.rb,3068.77,5052.0,0.232338,148770,148770,3,3
t2d_q9_A_20.rb,2343.9,2561.77,0.00526953,9801,9801,3,1
cage6.rb,1773.91,1356.51,0.00120725,93,93,0,0
kleemin_A_1.rb,76.7505,39.9126,0.00140316,3,6,0,0
cage_G_16.rb,979.443,604.77,0.00112537,58,58,0,0
kleemin_A_5.rb,271.81,85.7242,0.00117163,7,14,1,1
crystm02.rb,4486.19,4589.9,0.00923453,13965,13965,1,1
hydr1c_Zeros_68.rb,81.6272,105.257,0.00186923,5308,5308,0,0
cage_G_30.rb,2202.07,1856.65,0.00136267,620,620,0,0
Pd.rb,1055.97,979.314,0.00245748,8081,8081,1,1
TF14.rb,1621.89,1514.18,0.00316609,2644,3160,1,1
shermanACa.rb,1282.26,1312.94,0.00349219,3432,3432,0,0
bcsstk38.rb,3897.57,6061.89,0.0092998,8032,8032,3,1
psse1.rb,1725.0,1426.26,0.00518587,14318,11028,1,1
pkustk03.rb,2962.36,5585.34,0.0712169,63336,63336,6,6
scagr7-2b_A_1.rb,1471.63,1007.09,0.00156209,167,239,0,0
pcb3000.rb,1447.87,1367.39,0.00431297,3960,7732,1,1
oscil_dcop_10.rb,1691.2,1340.26,0.00134858,430,430,0,0
dwt_87.rb,2084.73,1389.12,0.00122425,87,87,0,0
G51.rb,4070.38,3410.85,0.00159803,1000,1000,1,1
well1033.rb,1799.28,1905.99,0.00249565,1033,320,0,0
t2d_q4_A_01.rb,2370.4,2569.7,0.00547648,9801,9801,3,1
extr1b_Zeros_19.rb,67.518,84.4865,0.00145308,2836,2836,0,0
rlfdual.rb,1898.67,2121.34,0.0178015,8052,74970,2,1
bayer10.rb,2007.93,1749.32,0.00661968,13436,13436,3,1
ulevimin.rb,1834.22,1770.53,0.0102655,6590,46937,1,1
oscil_dcop_42.rb,1673.51,1314.41,0.00129664,430,430,0,0
large_A_05.rb,1943.72,1593.52,0.00235365,4250,8586,1,1
light_in_tissue_b.rb,544.099,1595.85,0.0034999,29282,1,0,0
cage_G_12.rb,986.99,608.29,0.00115852,58,58,0,0
scfxm1-2r_A_4.rb,2034.01,1761.2,0.00270987,4088,7090,1,1
small_A_10.rb,1881.12,1428.54,0.00143371,710,1433,1,1
large_A_15.rb,1933.03,1590.99,0.0023523,4271,8608,1,1
flickr.rb,714.886,679.454,0.863368,820878,820878,1,1
nemeth12.rb,4140.13,6834.86,0.0109689,9506,9506,3,1
ASIC_680k.rb,1073.15,1032.01,0.245577,682862,682862,1,1
tomography.rb,1838.4,2556.27,0.00278932,500,500,3,1
p0040.rb,766.644,428.291,0.00168788,23,63,0,0
spaceStation_3.rb,3609.29,3119.1,0.00129961,467,467,0,0
Cube_Coup_dt0.rb,3370.09,5036.35,2.99388,2164760,2164760,4,4
s4dkt3m2.rb,3481.67,4254.23,0.083124,90449,90449,4,1
hydr1c_A_30.rb,1889.55,1664.05,0.00300717,5308,5308,0,0
mk12-b2.rb,1827.98,2152.15,0.00459032,13860,1485,0,0
bcsstk11.rb,4157.41,6623.26,0.00197577,1473,1473,3,3
can_445.rb,3376.14,2536.85,0.00180467,445,445,0,0
venkat50.rb,1544.53,2829.56,0.0740265,62424,62424,4,4
Reuters911_Day_26.rb,372.779,485.445,0.00306654,13332,13332,0,0
bmw7st_1.rb,2984.89,3906.19,0.169954,141347,141347,3,1
hydr1c_Zeros_37.rb,81.7165,106.56,0.0018826,5308,5308,0,0
airfoil_2d.rb,2015.7,2026.06,0.014685,14214,14214,1,1
se_G_10.rb,2414.49,1452.91,0.00210614,4096,4096,0,0
TS_b.rb,67.9031,280.606,0.0012507,2142,1,0,0
TSOPF_RS_b2052_c1.rb,1420.35,3034.03,0.322946,25626,25626,7,3
rajat02.rb,2977.65,2519.39,0.00177011,1960,1960,0,0
refine.rb,825.622,486.707,0.00123376,29,62,0,0
bcsstm21.rb,961.817,905.205,0.00148414,3600,3600,1,1
bcsstk02.rb,3630.54,5659.89,0.00122252,66,66,6,6
g7jac100sc.rb,1808.17,1811.35,0.0216219,29610,29610,1,1
c-28.rb,2717.59,2689.26,0.00230539,4598,4598,1,1
cage_G_15.rb,967.079,616.656,0.00120453,58,58,0,0
extr1b_Zeros_15.rb,67.2622,84.2209,0.00133077,2836,2836,0,0
bcspwr10.rb,1331.09,1531.5,0.00276522,5300,5300,0,0
t2d_q4_A_43.rb,2361.78,2559.06,0.00530949,9801,9801,3,1
p0033.rb,685.949,383.719,0.00140791,15,48,0,0
extr1b_S.rb,2074.74,1880.55,0.00238647,2836,2836,1,1
t2d_q9_A_23.rb,2366.78,2552.94,0.00559078,9801,9801,3,1
hydr1c_Zeros_49.rb,79.3784,103.315,0.00189112,5308,5308,0,0
helm2d03.rb,2168.78,2200.81,0.115232,392257,392257,1,1
adder_dcop_52.rb,1455.08,1264.22,0.0021616,1813,1813,0,0
Reuters911_Day_14.rb,339.353,427.383,0.00301654,13332,13332,0,0
adder_dcop_38.rb,1452.74,1350.02,0.0018653,1813,1813,1,1
t2d_q9_A_29.rb,2348.45,2539.75,0.00533212,9801,9801,3,1
GL7d22.rb,501.25,622.294,0.864648,349443,822922,0,0
hydr1c_A_23.rb,1874.15,1647.82,0.00295963,5308,5308,0,0
delf_A_34.rb,2017.62,1611.41,0.00210504,3175,6650,1,1
IG5-6.rb,1157.05,697.227,0.00123623,30,77,0,0
aa3.rb,1825.6,2310.19,0.00495329,825,8627,2,1
145bit.rb,1765.65,1867.84,0.00215023,1002,993,0,0
fxm2-6.rb,2039.91,1740.73,0.00187594,1520,2845,1,1
freeFlyingRobot_4.rb,3450.89,3089.59,0.00266734,2358,2358,0,0
extr1b_A_40.rb,1956.63,1627.79,0.00209651,2836,2836,0,0
baxter.rb,1659.41,1618.33,0.0108601,27441,30733,0,0
G11.rb,2718.34,2291.82,0.00132334,800,800,0,0
ex20.rb,2032.42,3298.64,0.00436842,2203,2203,3,1
G24.rb,3365.38,3093.09,0.00232195,2000,2000,1,1
extr1b_A_30.rb,1772.15,1540.5,0.0020681,2836,2836,0,0
diag.rb,2428.6,2258.72,0.00173464,2559,2559,0,0
onetone2.rb,2105.52,1782.68,0.0146135,36057,36057,1,1
fpga_dcop_32.rb,1905.25,1607.69,0.00155945,1220,1220,0,0
pkustk09.rb,3292.18,6274.08,0.0348925,33960,33960,6,6
hydr1c_Zeros_13.rb,79.4855,104.17,0.00194525,5308,5308,0,0
hydr1c_A_08.rb,1947.36,1710.94,0.00316457,5308,5308,0,0
tumorAntiAngiogenesis_8.rb,3286.49,2968.73,0.00126866,490,490,0,0
cat_ears_3_4.rb,1378.4,1616.81,0.00483046,5226,13271,0,0
TSOPF_RS_b39_c19_b.rb,543.746,1168.62,0.00464572,38098,19,0,0
sctap1-2r_A_07.rb,2111.43,1599.49,0.00292012,3270,7194,0,0
hood.rb,2904.3,4425.7,0.267609,220542,220542,7,1
fpga_dcop_30.rb,1876.62,1637.26,0.00152444,1220,1220,1,1
scagr7-2c_A_3.rb,1897.21,1470.27,0.00196347,2447,3479,0,0
bcsstk05.rb,3725.6,2780.21,0.00155056,153,153,0,0
bp_1600.rb,1820.59,1470.43,0.00159767,822,822,0,0
bp_400.rb,1754.73,1522.18,0.00165915,822,822,0,0
nemeth03.rb,4329.13,6766.0,0.00971903,9506,9506,3,1
TSOPF_RS_b300_c2.rb,1432.19,2758.54,0.129257,28338,28338,6,3
hydr1c_Zeros_64.rb,84.746,110.308,0.00184111,5308,5308,0,0
c8_mat11_I.rb,1401.26,1734.9,0.296677,4562,5761,0,0
de063157.rb,2018.59,1589.25,0.00147518,936,1908,1,1
N_pid.rb,708.602,1107.8,0.00208239,3625,3923,0,0
mesh2em5.rb,3046.67,2091.32,0.00177546,306,306,0,0
cage_G_20.rb,978.749,610.153,0.00114484,58,58,0,0
TSOPF_RS_b9_c6.rb,2243.58,2276.28,0.00386053,7224,7224,3,3
sc205-2r_A_07.rb,1849.01,1425.69,0.0015853,1421,2519,1,1
scagr7-2b_A_2.rb,1763.69,1324.42,0.00144973,623,887,0,0
extr1b_Zeros_06.rb,167.606,201.643,0.00162259,2836,2836,0,0
cage_G_22.rb,981.774,600.794,0.00113091,58,58,0,0
ch7-7-b5.rb,1928.31,1784.83,0.0139416,35280,52920,1,1
TSOPF_FS_b300_c2.rb,2838.21,5371.5,0.205781,56814,56814,6,3
se_G_01.rb,164.932,90.0312,0.00112895,8,8,0,0
oscil_dcop_03.rb,1700.01,1334.46,0.00127013,430,430,0,0
deter0.rb,1932.4,1599.63,0.00185956,1923,5468,1,1
t2d_q4.rb,2405.08,2586.22,0.00513602,9801,9801,3,1
hydr1c_Zeros_06.rb,158.058,212.12,0.00192642,5308,5308,0,0
dwt_918.rb,3440.38,3177.27,0.00145179,918,918,2,1
extr1b_Zeros_25.rb,67.6419,85.3944,0.00187035,2836,2836,0,0
inline_1.rb,3090.66,4680.67,0.870613,503712,503712,3,3
n4c6-b14.rb,2255.91,2018.07,0.00197649,920,6300,1,1
G8.rb,3912.97,3802.59,0.00241439,800,800,0,0
delf_A_17.rb,1973.8,1580.36,0.00218549,3176,6643,1,1
model8.rb,1974.09,1836.88,0.00267421,2896,6464,1,1
G20.rb,3840.45,3128.64,0.00150389,800,800,1,1
hydr1c_A_36.rb,1871.28,1652.79,0.00301247,5308,5308,0,0
c-48.rb,3175.72,3146.76,0.00656084,18354,18354,1,1
t2d_q4_A_03.rb,2355.31,2555.24,0.00525697,9801,9801,3,1
fs_760_1.rb,2100.34,1920.42,0.00147816,760,760,1,1
Reuters911_Day_28.rb,432.614,536.098,0.00315994,13332,13332,0,0
qa8fm.rb,3319.31,2812.81,0.0436445,66127,66127,3,1
gre_512.rb,1794.88,1401.03,0.00141973,512,512,0,0
cont-201.rb,3158.4,2822.83,0.0178177,80595,80595,1,1
hydr1c_Zeros_42.rb,88.4208,114.859,0.00191907,5308,5308,0,0
fs_680_3.rb,1796.48,1511.2,0.00136178,680,680,0,0
p010.rb,1763.15,1982.97,0.00880733,10090,19090,0,0
pcb1000.rb,1594.29,1514.19,0.0023827,1565,2820,1,1
std1_Jac3_db.rb,1592.31,1550.14,0.053933,21982,21982,3,1
t2d_q9_A_15.rb,2334.89,2562.5,0.00534118,9801,9801,3,1
ex25.rb,2069.96,3655.42,0.00232451,848,848,4,1
GD96_c.rb,1290.82,809.673,0.00113833,65,65,0,0
cca_G_04.rb,1969.76,1568.36,0.0012006,384,384,0,0
CO.rb,2907.92,3034.8,0.209864,221119,221119,1,1
large_A_28.rb,1947.68,1633.29,0.00244139,4275,8621,1,1
mk11-b4.rb,1957.96,1723.37,0.00445361,10395,17325,1,1
n4c6-b10.rb,1436.68,1361.28,0.0909353,132402,186558,1,1
finan512.rb,3167.59,3099.69,0.0206147,74752,74752,1,1
dwt_1007.rb,3461.81,2992.57,0.00145549,1007,1007,2,1
c-57.rb,3626.01,3707.35,0.0129955,37833,37833,1,1
TSOPF_FS_b300_b.rb,963.422,1944.61,0.00393548,29214,1,0,0
scfxm1-2r_A_6.rb,2096.64,1758.07,0.00467944,9564,16599,1,1
cage12.rb,1510.04,1511.21,0.114671,130228,130228,1,1
lung2.rb,1606.85,1935.76,0.0306956,109460,109460,2,2
extr1b_Zeros_40.rb,68.0378,85.1654,0.00151506,2836,2836,0,0
thread.rb,2938.15,5506.65,0.0954969,29736,29736,3,3
adder_dcop_03.rb,1420.24,1330.7,0.00181462,1813,1813,1,1
cage_G_17.rb,962.041,518.036,0.00119609,58,58,0,0
oscil_dcop_06.rb,1688.15,1350.94,0.00147478,430,430,0,0
fpga_dcop_18.rb,1891.23,1573.56,0.00172467,1220,1220,0,0
rajat20.rb,1343.83,1341.84,0.0360243,86916,86916,1,1
ship_003.rb,2895.26,4925.22,0.178536,121728,121728,3,3
pkustk11.rb,2905.23,5681.6,0.113461,87804,87804,6,6
bcspwr07.rb,2034.69,1914.95,0.00152419,1612,1612,1,1
plddb.rb,1889.6,1472.36,0.00186937,3069,5049,1,1
delf_A_18.rb,2007.71,1584.73,0.00218078,3196,6660,1,1
c-62ghs.rb,3185.06,3217.53,0.0178252,41731,41731,1,1
fome12.rb,1008.66,974.303,0.0122693,24284,48920,1,1
se_G_04.rb,1021.52,636.134,0.00111149,64,64,0,0
cavity18.rb,2141.98,3197.85,0.00725275,4562,4562,3,1
cavity26.rb,2122.33,3227.86,0.00731641,4562,4562,3,1
oscil_dcop_40.rb,1673.28,1325.85,0.00132912,430,430,0,0
spaceStation_6.rb,3927.55,3641.95,0.00169869,1111,1111,2,2
freeFlyingRobot_11.rb,3357.3,3226.13,0.00236292,5438,5438,2,1
sctap1-2r_A_05.rb,2116.02,1766.18,0.00177081,1650,3630,1,1
Zd_Jac3_db.rb,1539.38,1523.39,0.0361549,22835,22835,1,1
cage_G_43.rb,3392.48,2673.34,0.0012273,182,182,0,0
Lederberg.rb,875.279,813.098,0.00411965,8843,8843,1,1
helm3d01.rb,2342.71,2257.57,0.0159522,32226,32226,1,1
brainpc2.rb,3457.71,3203.95,0.00698535,27607,27607,1,1
Stranke94.rb,663.896,369.186,0.0168012,10,10,0,0
webbase-1M.rb,852.198,846.194,0.258527,1000005,1000005,2,1
l30.rb,2275.51,3068.72,0.0039599,2701,16281,3,1
Reuters911_Day_47.rb,385.495,487.46,0.00313468,13332,13332,0,0
orsirr_1.rb,2167.11,1904.96,0.00147524,1030,1030,1,1
ohne2.rb,1575.82,1417.35,0.640056,181343,181343,3,1
kineticBatchReactor_9.rb,3600.13,3406.3,0.00366274,8115,8115,1,1
beacxc.rb,1770.18,2387.75,0.00361678,497,506,3,1
lp_nug30.rb,1084.19,1256.28,0.128208,52260,379350,0,0
af_shell5.rb,3397.96,5063.92,0.427385,504855,504855,5,5
bcspwr05.rb,2242.69,1724.01,0.00126159,443,443,0,0
debr_G_05.rb,1816.48,1244.4,0.00122291,128,128,0,0
cavity13.rb,2107.43,3050.78,0.00513199,2597,2597,3,1
oscil_dcop_13.rb,1684.54,1245.39,0.00134569,430,430,1,1
G36.rb,3986.06,3461.71,0.00188406,2000,2000,1,1
cca_G_01.rb,394.379,229.838,0.00114229,24,24,0,0
t2d_q9_A_45.rb,2387.38,2563.23,0.00560971,9801,9801,3,1
sc205-2r.rb,1906.12,1553.11,0.0107516,35213,62423,1,1
extr1b_Zeros_31.rb,67.2315,78.6696,0.00197228,2836,2836,0,0
extr1b_Zeros_39.rb,67.2433,84.9728,0.00154305,2836,2836,0,0
pds10.rb,3318.62,3173.65,0.00603177,16558,16558,1,1
Reuters911_Day_45.rb,332.912,422.589,0.00300887,13332,13332,0,0
neos1.rb,1584.49,1620.66,0.037421,131581,133473,1,1
nemswrld.rb,1768.83,2089.83,0.0109989,7138,28550,2,1
Reuters911_Day_18.rb,392.623,505.493,0.00303368,13332,13332,0,0
bcspwr02.rb,923.574,571.685,0.00159607,49,49,0,0
n4c6-b3.rb,2011.16,2126.74,0.00316409,5970,1330,0,0
3D_51448_3D.rb,1656.95,2824.08,0.0461923,51448,51448,3,3
2D_27628_bjtcai.rb,2073.8,4048.35,0.020686,27628,27628,3,3
msc01440.rb,3793.22,7017.33,0.00232407,1440,1440,5,5
pkustk10.rb,3025.16,5727.78,0.0921134,80676,80676,6,6
nemeth10.rb,4264.46,6870.31,0.0102483,9506,9506,3,1
delf_A_12.rb,1954.82,1637.18,0.00220957,3134,6609,1,1
sctap1-2b.rb,2138.99,1874.48,0.00741358,15390,33858,1,1
std1_Jac2_db.rb,1595.42,1488.17,0.0271739,21982,21982,3,1
jan99jac100sc.rb,1975.99,1897.28,0.0137917,34454,34454,1,1
cavity22.rb,2134.49,3193.29,0.0133627,4562,4562,3,1
gas11.rb,1886.77,1269.35,0.00142539,459,862,0,0
nemeth16.rb,4074.24,7525.3,0.0140287,9506,9506,4,1
c-37.rb,3048.53,3377.6,0.00376083,8204,8204,2,1
extr1b_A_19.rb,1957.71,1606.67,0.00207585,2836,2836,0,0
dtoc.rb,2297.29,2328.5,0.00811386,24993,24993,0,0
n4c6-b15.rb,1907.34,1189.52,0.00125786,60,920,1,1
dwt_503.rb,3651.54,2987.93,0.00193294,503,503,2,1
GD01_a.rb,1267.11,1004.46,0.00120863,311,311,0,0
sctap1-2c_A_2.rb,2037.06,1667.8,0.00153856,990,2178,1,1
Ga10As10H30.rb,2919.33,2868.25,0.159482,113081,113081,2,1
lshp_406.rb,2976.31,2358.74,0.00126985,406,406,0,0
hydr1c_Zeros_26.rb,79.4432,103.922,0.00178485,5308,5308,0,0
t2d_q4_A_08.rb,2331.96,2535.22,0.00536688,9801,9801,3,1
ex23.rb,2062.09,3486.5,0.00309493,1409,1409,4,1
TF11.rb,1927.37,1374.72,0.00130986,216,236,0,0
EAT_RS.rb,1298.44,1501.89,0.0255116,23219,23219,0,0
G67.rb,2924.41,2204.1,0.00277319,10000,10000,1,1
lock2232.rb,4109.3,8705.68,0.00278827,2232,2232,6,3
delf_A_15.rb,1986.78,1623.78,0.00210561,3170,6642,1,1
GL7d26.rb,1898.04,1696.0,0.0015918,305,2798,1,1
Cities.rb,1871.09,1609.62,0.0224161,55,46,0,0
Tina_AskCal.rb,221.262,122.321,0.00150326,11,11,0,0
3elt_dual.rb,2066.47,1760.15,0.00294901,9000,9000,0,0
Reuters911_Day_51.rb,361.72,445.123,0.00311612,13332,13332,0,0
spaceStation_9.rb,3894.32,3481.08,0.00164991,1180,1180,1,1
ccc_G_08.rb,2405.57,2261.73,0.00313049,10240,10240,0,0
bloweya.rb,3060.43,2907.67,0.0120954,30004,30004,0,0
Reuters911_Day_21.rb,416.546,516.461,0.00309383,13332,13332,0,0
t2d_q9_A_41.rb,2357.15,2568.55,0.00530649,9801,9801,3,1
shipsec5.rb,2956.01,3673.31,0.242783,179860,179860,4,1
jnlbrng1.rb,3068.63,2797.08,0.00860179,40000,40000,1,1
fpga_dcop_33.rb,1902.32,1606.54,0.00149721,1220,1220,1,1
iChem_Jacobian.rb,1467.13,1488.45,0.221392,274087,274087,1,1
se_G_09.rb,2415.67,2140.2,0.00175299,2048,2048,0,0
pkustk07.rb,3066.97,5352.53,0.051724,16860,16860,3,3
Si34H36.rb,2950.19,2931.34,0.135896,97569,97569,2,1
nemspmm2.rb,1783.4,1874.5,0.00535207,2301,8734,0,0
t2d_q4_A_20.rb,2349.58,2550.86,0.00511501,9801,9801,3,1
Trec6.rb,308.197,166.723,0.00142124,6,15,0,0
freeFlyingRobot_10.rb,3415.48,3091.72,0.00250659,5218,5218,1,1
ash958.rb,1372.84,1447.68,0.0015154,958,292,0,0
dwt_2680.rb,3221.66,3589.69,0.00207307,2680,2680,2,1
lnsp3937.rb,2152.17,2094.68,0.00274919,3937,3937,1,1
hydr1c_Zeros_04.rb,154.066,102.928,0.00175433,5308,5308,3,1
sgpf5y6.rb,1226.25,971.321,0.0680815,246077,312540,1,1
LeGresley_4908.rb,1484.66,1465.59,0.00310603,4908,4908,1,1
scagr7-2r_A_05.rb,1862.61,1439.83,0.00155089,1231,1751,0,0
rosen1.rb,1876.61,4290.79,0.0165664,520,1544,8,6
g7jac060.rb,1875.96,1907.87,0.0121215,17730,17730,1,1
cavity02.rb,1992.46,2411.01,0.00160795,317,317,3,1
n4c5-b1.rb,841.013,670.573,0.00129765,105,15,0,0
spaceShuttleEntry_1.rb,3733.95,3232.33,0.00141206,560,560,0,0
mbeaflw.rb,1767.75,1748.33,0.00348943,496,496,1,1
Reuters911_Day_03.rb,650.21,756.14,0.0033703,13332,13332,0,0
adder_dcop_32.rb,1449.67,1268.03,0.00205584,1813,1813,0,0
extr1b_A_31.rb,1911.33,1662.0,0.00210459,2836,2836,0,0
man_5976.rb,4444.18,7126.3,0.00613646,5976,5976,4,1
Bump_2911.rb,3364.38,3405.38,3.36868,2911419,2911419,4,1
hydr1c_A_39.rb,1853.51,1655.43,0.00296393,5308,5308,0,0
ch8-8-b1.rb,1421.75,1883.16,0.00235103,1568,64,0,0
hydr1c_Zeros_70.rb,82.2464,106.997,0.00243355,5308,5308,0,0
cr42.rb,2215.08,1731.77,0.00232652,905,1513,0,0
hydr1c_Zeros_59.rb,81.6656,106.996,0.00187992,5308,5308,0,0
rkat7_mat5.rb,1835.07,2182.23,0.00336103,694,738,3,1
nw14.rb,1422.99,1449.39,0.0445182,73,123409,1,1
delf_A_06.rb,1989.8,1643.63,0.00217933,3103,6575,1,1
nnc666.rb,2059.12,1671.54,0.00149739,666,666,0,0
deter4.rb,1944.13,1421.62,0.00288303,3235,9133,0,0
Erdos982.rb,1051.0,2031.55,0.002358,5822,5822,0,0
scrs8-2b_A_1.rb,1417.62,893.236,0.00116912,140,259,0,0
mixtank_new.rb,1506.04,1513.27,0.107405,29957,29957,2,1
gre_216b.rb,1715.76,1260.37,0.00121663,216,216,0,0
hydr1c_Zeros_73.rb,78.3334,102.898,0.00181287,5308,5308,0,0
nemeth25.rb,3273.76,6404.34,0.0323013,9506,9506,4,1
